province_isocode;region_isocode;cashless_id;date_id;transactions_value;transactions_volume
KS;KA;SCLR;13;1554.773;12
KS;KA;SCLR;14;1583.298;10
KS;KA;SCLR;15;1887.220;12
KS;KA;SCLR;16;1872.805;14
KS;KA;SCLR;17;1650.430;14
KS;KA;SCLR;18;1883.299;13
KS;KA;SCLR;19;1873.084;13
KS;KA;SCLR;20;1875.484;14
KS;KA;SCLR;21;2002.813;14
KS;KA;SCLR;22;2028.041;15
KS;KA;SCLR;23;2164.237;16
KS;KA;SCLR;24;2601.776;17
KS;KA;SCLR;25;1804.862;14
KS;KA;SCLR;26;1544.096;11
KS;KA;SCLR;27;2012.948;12
KS;KA;SCLR;28;1873.337;13
KS;KA;SCLR;29;1506.001;14
KS;KA;SCLR;30;1706.925;13
KS;KA;SCLR;31;1324.632;14
KS;KA;SCLR;32;1444.093;14
KS;KA;SCLR;33;1418.326;13
KS;KA;SCLR;34;1378.180;15
KS;KA;SCLR;35;1562.736;15
KS;KA;SCLR;36;1784.286;14
KS;KA;RTGS;1;9567.285;1908
KS;KA;RTGS;2;9357.790;1588
KS;KA;RTGS;3;11049.271;1785
KS;KA;RTGS;4;9462.488;1990
KS;KA;RTGS;5;9797.790;1738
KS;KA;RTGS;6;10935.107;1671
KS;KA;RTGS;7;10700.548;1864
KS;KA;RTGS;8;9896.733;1696
KS;KA;RTGS;9;11405.849;2085
KS;KA;RTGS;10;12100.543;1855
KS;KA;RTGS;11;11193.526;2099
KS;KA;RTGS;12;12788.157;2715
KS;KA;RTGS;13;9724.947;1375
KS;KA;RTGS;14;10399.259;1243
KS;KA;RTGS;15;14836.699;1667
KS;KA;RTGS;16;16057.797;1653
KS;KA;RTGS;17;12888.223;1703
KS;KA;RTGS;18;14615.350;1668
KS;KA;RTGS;19;16195.222;1626
KS;KA;RTGS;20;15222.436;1863
KS;KA;RTGS;21;17473.375;1875
KS;KA;RTGS;22;16047.585;1883
KS;KA;RTGS;23;16026.974;2126
KS;KA;RTGS;24;11527.867;2880
KS;KA;RTGS;25;8078.557;1519
KS;KA;RTGS;26;9120.264;1106
KS;KA;RTGS;27;10503.296;1549
KS;KA;RTGS;28;12020.645;1579
KS;KA;RTGS;29;7380.783;1127
KS;KA;RTGS;30;11585.337;1591
KS;KA;RTGS;31;8378.603;1392
KS;KA;RTGS;32;9137.543;1633
KS;KA;RTGS;33;9514.848;1709
KS;KA;RTGS;34;9896.849;1906
KS;KA;RTGS;35;10938.003;665
KS;KA;RTGS;36;14929.792;2298
KI;KA;DBTC;1;11827.057;1649882
KI;KA;DBTC;2;11677.426;1650296
KI;KA;DBTC;3;11263.159;1674869
KI;KA;DBTC;4;9874.086;1471627
KI;KA;DBTC;5;11996.532;1638295
KI;KA;DBTC;6;9398.431;1299002
KI;KA;DBTC;7;11842.993;1715861
KI;KA;DBTC;8;11471.983;1808347
KI;KA;DBTC;9;10930.877;1840424
KI;KA;DBTC;10;12021.958;1967373
KI;KA;DBTC;11;11032.838;1855323
KI;KA;DBTC;12;12961.202;1960447
KI;KA;DBTC;13;11117.005;1842399
KI;KA;DBTC;14;10105.766;1649024
KI;KA;DBTC;15;11918.667;1932164
KI;KA;DBTC;16;12045.497;1907000
KI;KA;DBTC;17;12676.500;2031764
KI;KA;DBTC;18;12277.992;1999343
KI;KA;DBTC;19;11759.916;1947340
KI;KA;DBTC;20;10117.297;1892082
KI;KA;DBTC;21;11191.536;1878769
KI;KA;DBTC;22;11453.800;1915571
KI;KA;DBTC;23;11688.362;2022985
KI;KA;DBTC;24;13309.769;2226906
KI;KA;DBTC;25;15657.780;3498027
KI;KA;DBTC;26;14390.199;3384701
KI;KA;DBTC;27;16623.773;3725448
KI;KA;DBTC;28;18486.810;3691767
KI;KA;DBTC;29;15343.983;3565971
KI;KA;DBTC;30;16074.187;3654437
KI;KA;DBTC;31;17936.182;3972215
KI;KA;DBTC;32;17224.152;3930812
KI;KA;DBTC;33;14013.111;3718810
KI;KA;DBTC;34;14192.081;3747412
KI;KA;DBTC;35;14220.954;3677453
KI;KA;DBTC;36;16012.079;3856576
KI;KA;CRDC;1;217.601;7813
KI;KA;CRDC;2;195.301;3527
KI;KA;CRDC;3;187.072;7856
KI;KA;CRDC;4;130.284;6272
KI;KA;CRDC;5;131.969;6476
KI;KA;CRDC;6;141.311;6345
KI;KA;CRDC;7;145.194;4736
KI;KA;CRDC;8;139.518;4613
KI;KA;CRDC;9;133.949;4291
KI;KA;CRDC;10;152.704;6786
KI;KA;CRDC;11;174.532;7224
KI;KA;CRDC;12;179.381;6610
KI;KA;CRDC;13;158.803;6480
KI;KA;CRDC;14;126.766;4118
KI;KA;CRDC;15;155.578;5079
KI;KA;CRDC;16;175.179;7710
KI;KA;CRDC;17;163.315;8357
KI;KA;CRDC;18;170.307;6264
KI;KA;CRDC;19;132.475;9255
KI;KA;CRDC;20;135.475;8613
KI;KA;CRDC;21;141.687;8213
KI;KA;CRDC;22;148.092;8782
KI;KA;CRDC;23;161.883;9348
KI;KA;CRDC;24;178.162;9858
KI;KA;CRDC;25;183.270;25218
KI;KA;CRDC;26;151.642;20801
KI;KA;CRDC;27;140.439;4908
KI;KA;CRDC;28;192.650;23506
KI;KA;CRDC;29;198.408;24723
KI;KA;CRDC;30;212.822;25019
KI;KA;CRDC;31;198.343;25889
KI;KA;CRDC;32;212.126;25691
KI;KA;CRDC;33;203.895;25109
KI;KA;CRDC;34;183.151;25924
KI;KA;CRDC;35;233.817;28057
KI;KA;CRDC;36;203.823;11793
KI;KA;SCLR;1;2771.998;8
KI;KA;SCLR;2;2344.797;4
KI;KA;SCLR;3;2439.549;8
KI;KA;SCLR;4;2245.029;6
KI;KA;SCLR;5;2032.084;6
KI;KA;SCLR;6;2359.179;6
KI;KA;SCLR;7;2499.732;5
KI;KA;SCLR;8;2229.637;5
KI;KA;SCLR;9;2471.114;4
KI;KA;SCLR;10;2297.178;7
KI;KA;SCLR;11;2866.026;7
KI;KA;SCLR;12;3358.662;7
KI;KA;SCLR;13;2387.553;6
KI;KA;SCLR;14;2105.807;4
KI;KA;SCLR;15;2595.278;5
KI;KA;SCLR;16;2592.236;8
KI;KA;SCLR;17;2230.189;8
KI;KA;SCLR;18;2568.438;6
KI;KA;SCLR;19;2395.068;9
KI;KA;SCLR;20;2510.921;9
KI;KA;SCLR;21;2793.873;8
KI;KA;SCLR;22;2760.804;9
KI;KA;SCLR;23;3083.161;9
KI;KA;SCLR;24;3995.855;10
KI;KA;SCLR;25;2655.368;25
KI;KA;SCLR;26;2147.028;21
KI;KA;SCLR;27;2989.766;5
KI;KA;SCLR;28;2818.855;24
KI;KA;SCLR;29;2200.933;25
KI;KA;SCLR;30;2660.378;25
KI;KA;SCLR;31;2281.297;26
KI;KA;SCLR;32;2432.301;26
KI;KA;SCLR;33;2348.703;25
KI;KA;SCLR;34;2382.719;26
KI;KA;SCLR;35;2767.850;28
KI;KA;SCLR;36;3596.069;12
KI;KA;RTGS;1;12238.725;379
KI;KA;RTGS;2;13263.172;320
KI;KA;RTGS;3;13498.422;366
KI;KA;RTGS;4;13076.583;508
KI;KA;RTGS;5;14816.163;433
KI;KA;RTGS;6;16742.561;489
KI;KA;RTGS;7;17929.327;622
KI;KA;RTGS;8;14001.267;496
KI;KA;RTGS;9;15974.914;641
KI;KA;RTGS;10;13141.119;568
KI;KA;RTGS;11;8186.214;646
KI;KA;RTGS;12;11208.333;772
KI;KA;RTGS;13;10697.367;516
KI;KA;RTGS;14;9300.742;493
KI;KA;RTGS;15;10238.749;656
KI;KA;RTGS;16;9994.386;668
KI;KA;RTGS;17;8853.367;516
KI;KA;RTGS;18;8266.289;646
KI;KA;RTGS;19;8706.768;563
KI;KA;RTGS;20;9887.713;631
KI;KA;RTGS;21;10364.585;802
KI;KA;RTGS;22;9454.742;687
KI;KA;RTGS;23;8458.275;908
KI;KA;RTGS;24;13292.219;1086
KI;KA;RTGS;25;10670.697;748
KI;KA;RTGS;26;8069.857;534
KI;KA;RTGS;27;13304.511;705
KI;KA;RTGS;28;12714.213;642
KI;KA;RTGS;29;10285.725;702
KI;KA;RTGS;30;12122.433;804
KI;KA;RTGS;31;10435.473;618
KI;KA;RTGS;32;11898.840;737
KI;KA;RTGS;33;14426.851;773
KI;KA;RTGS;34;12742.970;683
KI;KA;RTGS;35;13914.598;2889
KI;KA;RTGS;36;18828.680;777
KU;KA;DBTC;1;0.000;7326505
KU;KA;DBTC;2;0.000;6902708
KU;KA;DBTC;3;0.001;7222642
KU;KA;DBTC;4;0.003;6413406
KU;KA;DBTC;5;0.001;6971903
KU;KA;DBTC;6;0.001;5226529
KU;KA;DBTC;7;0.000;6896412
KU;KA;DBTC;8;0.000;6168548
KU;KA;DBTC;9;0.000;7121544
KU;KA;DBTC;10;0.000;7631443
KU;KA;DBTC;11;0.000;6330902
KU;KA;DBTC;12;0.000;6689316
KU;KA;DBTC;13;0.000;6178753
KU;KA;DBTC;14;0.000;5130097
KU;KA;DBTC;15;0.045;5992594
KU;KA;DBTC;16;0.121;6020092
KU;KA;DBTC;17;0.067;6176584
KU;KA;DBTC;18;0.105;6281256
KU;KA;DBTC;19;0.370;6767018
KU;KA;DBTC;20;0.322;7090339
KU;KA;DBTC;21;0.021;6980654
KU;KA;DBTC;22;0.034;6670083
KU;KA;DBTC;23;0.000;6089234
KU;KA;DBTC;24;0.000;5693994
KU;KA;DBTC;25;0.000;6800118
KU;KA;DBTC;26;0.000;6200790
KU;KA;DBTC;27;0.000;7365183
KU;KA;DBTC;28;0.000;7207961
KU;KA;DBTC;29;0.000;6923653
KU;KA;DBTC;30;0.000;7513822
KU;KA;DBTC;31;0.000;8104555
KU;KA;DBTC;32;0.000;7894936
KU;KA;DBTC;33;0.000;7734225
KU;KA;DBTC;34;0.000;7633773
KU;KA;DBTC;35;0.000;7225337
KU;KA;DBTC;36;0.000;7948663
KU;KA;CRDC;1;0.895;34581
KU;KA;CRDC;2;0.625;31673
KU;KA;CRDC;3;0.624;32440
KU;KA;CRDC;4;0.449;25347
KU;KA;CRDC;5;0.385;32176
KU;KA;CRDC;6;0.605;33948
KU;KA;CRDC;7;0.622;36506
KU;KA;CRDC;8;0.783;37091
KU;KA;CRDC;9;0.630;35266
KU;KA;CRDC;10;0.639;54316
KU;KA;CRDC;11;0.577;60143
KU;KA;CRDC;12;0.570;60318
KU;KA;CRDC;13;0.903;56773
KU;KA;CRDC;14;0.440;33783
KU;KA;CRDC;15;0.510;40390
KU;KA;CRDC;16;0.010;54836
KU;KA;CRDC;17;13.534;123863
KU;KA;CRDC;18;12.100;135033
KU;KA;CRDC;19;13.999;189292
KU;KA;CRDC;20;6.508;60667
KU;KA;CRDC;21;8.652;33040
KU;KA;CRDC;22;9.041;35322
KU;KA;CRDC;23;9.880;37583
KU;KA;CRDC;24;10.868;39585
KU;KA;CRDC;25;0.000;37206
KU;KA;CRDC;26;0.000;31401
KU;KA;CRDC;27;0.000;29714
KU;KA;CRDC;28;0.000;34205
KU;KA;CRDC;29;0.000;36221
KU;KA;CRDC;30;0.000;37024
KU;KA;CRDC;31;0.000;40317
KU;KA;CRDC;32;0.000;40209
KU;KA;CRDC;33;0.000;38263
KU;KA;CRDC;34;0.000;42112
KU;KA;CRDC;35;0.000;43887
KU;KA;CRDC;36;0.000;37575
KU;KA;SCLR;1;318.808;35
KU;KA;SCLR;2;299.082;32
KU;KA;SCLR;3;335.801;32
KU;KA;SCLR;4;337.943;25
KU;KA;SCLR;5;295.274;32
KU;KA;SCLR;6;389.404;34
KU;KA;SCLR;7;381.984;37
KU;KA;SCLR;8;337.503;37
KU;KA;SCLR;9;390.767;35
KU;KA;SCLR;10;372.022;54
KU;KA;SCLR;11;461.841;60
KU;KA;SCLR;12;537.618;60
KU;KA;SCLR;13;379.357;57
KU;KA;SCLR;14;330.417;34
KU;KA;SCLR;15;414.390;40
KU;KA;SCLR;16;398.078;55
KU;KA;SCLR;17;346.734;124
KU;KA;SCLR;18;388.807;135
KU;KA;SCLR;19;378.413;189
KU;KA;SCLR;20;422.188;61
KU;KA;SCLR;21;448.374;33
KU;KA;SCLR;22;431.516;35
KU;KA;SCLR;23;528.674;38
KU;KA;SCLR;24;691.817;40
KU;KA;SCLR;25;416.849;37
KU;KA;SCLR;26;337.724;31
KU;KA;SCLR;27;463.990;30
KU;KA;SCLR;28;432.406;34
KU;KA;SCLR;29;352.650;36
KU;KA;SCLR;30;402.617;37
KU;KA;SCLR;31;358.213;40
KU;KA;SCLR;32;405.251;40
KU;KA;SCLR;33;393.443;38
KU;KA;SCLR;34;407.111;42
KU;KA;SCLR;35;444.860;44
KU;KA;SCLR;36;571.088;38
KU;KA;RTGS;1;531.753;2990
KU;KA;RTGS;2;246.747;1807
KU;KA;RTGS;3;305.729;2254
KU;KA;RTGS;4;448.343;2432
KU;KA;RTGS;5;383.030;1955
KU;KA;RTGS;6;545.485;2791
KU;KA;RTGS;7;762.499;3364
KU;KA;RTGS;8;654.849;2491
KU;KA;RTGS;9;492.611;3335
KU;KA;RTGS;10;523.340;3155
KU;KA;RTGS;11;610.117;3681
KU;KA;RTGS;12;882.154;4381
KU;KA;RTGS;13;508.890;2705
KU;KA;RTGS;14;457.587;2126
KU;KA;RTGS;15;712.533;2676
KU;KA;RTGS;16;696.519;2224
KU;KA;RTGS;17;668.299;1938
KU;KA;RTGS;18;808.638;2201
KU;KA;RTGS;19;640.850;2245
KU;KA;RTGS;20;793.904;2218
KU;KA;RTGS;21;712.509;2578
KU;KA;RTGS;22;923.023;2718
KU;KA;RTGS;23;919.628;3203
KU;KA;RTGS;24;1373.557;4512
KU;KA;RTGS;25;1033.692;2729
KU;KA;RTGS;26;721.277;2130
KU;KA;RTGS;27;1088.230;3071
KU;KA;RTGS;28;1431.923;2597
KU;KA;RTGS;29;1015.855;2064
KU;KA;RTGS;30;960.482;2822
KU;KA;RTGS;31;1032.795;2822
KU;KA;RTGS;32;805.319;2952
KU;KA;RTGS;33;758.834;2776
KU;KA;RTGS;34;945.861;2638
KU;KA;RTGS;35;1176.433;1569
KU;KA;RTGS;36;1148.743;3798
BA;NU;DBTC;1;8722.657;5469605
BA;NU;DBTC;2;8580.521;5049422
BA;NU;DBTC;3;8187.274;4926884
BA;NU;DBTC;4;6106.572;4710493
BA;NU;DBTC;5;6342.916;5357670
BA;NU;DBTC;6;5715.621;4086639
BA;NU;DBTC;7;6671.714;5541925
BA;NU;DBTC;8;6769.275;5898013
BA;NU;DBTC;9;6508.203;5781171
BA;NU;DBTC;10;7510.512;6884069
BA;NU;DBTC;11;6009.748;5810660
BA;NU;DBTC;12;6785.678;6460130
BA;NU;DBTC;13;5893.282;6026933
BA;NU;DBTC;14;5757.054;4880051
BA;NU;DBTC;15;6389.068;6136954
BA;NU;DBTC;16;6048.283;5996270
BA;NU;DBTC;17;6373.325;6433032
BA;NU;DBTC;18;6505.090;6234743
BA;NU;DBTC;19;6340.249;6402104
BA;NU;DBTC;20;5369.072;6185706
BA;NU;DBTC;21;6221.316;6248355
BA;NU;DBTC;22;6220.736;5809560
BA;NU;DBTC;23;6489.366;6041165
BA;NU;DBTC;24;7507.471;6296019
BA;NU;DBTC;25;11914.149;6573551
BA;NU;DBTC;26;11218.707;6388432
BA;NU;DBTC;27;12720.507;7351393
BA;NU;DBTC;28;13959.713;7300976
BA;NU;DBTC;29;13720.707;7259062
BA;NU;DBTC;30;13924.360;7259231
BA;NU;DBTC;31;16159.949;8385262
BA;NU;DBTC;32;16204.609;8306548
BA;NU;DBTC;33;13319.926;7179051
BA;NU;DBTC;34;13737.928;7253580
BA;NU;DBTC;35;14072.026;7083356
BA;NU;DBTC;36;15760.788;7737384
BA;NU;CRDC;1;2841.770;103491
BA;NU;CRDC;2;1916.384;91388
BA;NU;CRDC;3;1377.008;73507
BA;NU;CRDC;4;494.026;39201
BA;NU;CRDC;5;440.424;37042
BA;NU;CRDC;6;468.166;41883
BA;NU;CRDC;7;489.527;41068
BA;NU;CRDC;8;503.489;43736
BA;NU;CRDC;9;455.197;40767
BA;NU;CRDC;10;408.921;44060
BA;NU;CRDC;11;465.286;49266
BA;NU;CRDC;12;539.779;50794
BA;NU;CRDC;13;459.322;43767
BA;NU;CRDC;14;490.881;38280
BA;NU;CRDC;15;629.633;47421
BA;NU;CRDC;16;533.825;45191
BA;NU;CRDC;17;479.693;46502
BA;NU;CRDC;18;654.019;44838
BA;NU;CRDC;19;391.576;44383
BA;NU;CRDC;20;440.865;45106
BA;NU;CRDC;21;452.278;45563
BA;NU;CRDC;22;467.675;48658
BA;NU;CRDC;23;503.658;51710
BA;NU;CRDC;24;542.555;54382
BA;NU;CRDC;25;362.585;39220
BA;NU;CRDC;26;267.437;32440
BA;NU;CRDC;27;347.914;34039
BA;NU;CRDC;28;347.625;35789
BA;NU;CRDC;29;434.705;39524
BA;NU;CRDC;30;402.124;37366
BA;NU;CRDC;31;407.879;38291
BA;NU;CRDC;32;419.746;39561
BA;NU;CRDC;33;409.994;38284
BA;NU;CRDC;34;398.230;40110
BA;NU;CRDC;35;410.002;40569
BA;NU;CRDC;36;456.145;37486
BA;NU;SCLR;1;2371.699;103
BA;NU;SCLR;2;2073.947;91
BA;NU;SCLR;3;1979.438;74
BA;NU;SCLR;4;1503.054;39
BA;NU;SCLR;5;1224.160;37
BA;NU;SCLR;6;1509.664;42
BA;NU;SCLR;7;1559.358;41
BA;NU;SCLR;8;1460.006;44
BA;NU;SCLR;9;1507.144;41
BA;NU;SCLR;10;1542.997;44
BA;NU;SCLR;11;1860.633;49
BA;NU;SCLR;12;2084.210;51
BA;NU;SCLR;13;1489.402;44
BA;NU;SCLR;14;1386.998;38
BA;NU;SCLR;15;1691.744;47
BA;NU;SCLR;16;1575.128;45
BA;NU;SCLR;17;1502.116;47
BA;NU;SCLR;18;1732.857;45
BA;NU;SCLR;19;1612.583;44
BA;NU;SCLR;20;1567.383;45
BA;NU;SCLR;21;1681.106;46
BA;NU;SCLR;22;1731.101;49
BA;NU;SCLR;23;1807.267;52
BA;NU;SCLR;24;2283.063;54
BA;NU;SCLR;25;1680.326;39
BA;NU;SCLR;26;1426.515;32
BA;NU;SCLR;27;1821.968;34
BA;NU;SCLR;28;1860.910;36
BA;NU;SCLR;29;1599.449;40
BA;NU;SCLR;30;1726.622;37
BA;NU;SCLR;31;1654.818;38
BA;NU;SCLR;32;1783.169;40
BA;NU;SCLR;33;1781.345;38
BA;NU;SCLR;34;1711.152;40
BA;NU;SCLR;35;1836.022;41
BA;NU;SCLR;36;2121.346;37
BA;NU;RTGS;1;12169.263;1429
BA;NU;RTGS;2;8965.162;1204
BA;NU;RTGS;3;10800.718;1438
BA;NU;RTGS;4;11434.316;1422
BA;NU;RTGS;5;7144.057;1222
BA;NU;RTGS;6;8554.356;1526
BA;NU;RTGS;7;11565.054;1520
BA;NU;RTGS;8;9176.690;1500
BA;NU;RTGS;9;8297.420;1709
BA;NU;RTGS;10;8633.361;1565
BA;NU;RTGS;11;8911.255;1850
BA;NU;RTGS;12;12389.178;2034
BA;NU;RTGS;13;8564.853;1529
BA;NU;RTGS;14;8614.168;1470
BA;NU;RTGS;15;10027.025;1720
BA;NU;RTGS;16;9196.699;1716
BA;NU;RTGS;17;11703.114;1586
BA;NU;RTGS;18;9003.524;1657
BA;NU;RTGS;19;9477.641;1632
BA;NU;RTGS;20;9287.270;1615
BA;NU;RTGS;21;10064.596;1713
BA;NU;RTGS;22;9351.406;1700
BA;NU;RTGS;23;9821.589;1807
BA;NU;RTGS;24;12248.295;2063
BA;NU;RTGS;25;11032.350;1455
BA;NU;RTGS;26;9056.653;1221
BA;NU;RTGS;27;9564.600;1792
BA;NU;RTGS;28;11360.862;1752
BA;NU;RTGS;29;7878.070;1369
BA;NU;RTGS;30;9607.537;1565
BA;NU;RTGS;31;10676.219;1474
BA;NU;RTGS;32;11059.703;1527
BA;NU;RTGS;33;10335.445;1583
BA;NU;RTGS;34;10084.463;1436
BA;NU;RTGS;35;10688.066;1374
BA;NU;RTGS;36;13499.562;1777
NB;NU;DBTC;1;5397.222;4174358
NB;NU;DBTC;2;5036.289;4006010
NB;NU;DBTC;3;4739.748;4009813
NB;NU;DBTC;4;4499.210;3982235
NB;NU;DBTC;5;5512.655;4327737
NB;NU;DBTC;6;4237.403;3385962
NB;NU;DBTC;7;5794.424;4890186
NB;NU;DBTC;8;5903.132;5066175
NB;NU;DBTC;9;5764.535;5086330
NB;NU;DBTC;10;7434.687;5343493
NB;NU;DBTC;11;5897.727;4818564
NB;NU;DBTC;12;6302.544;5486217
NB;NU;DBTC;13;5733.183;4784150
NB;NU;DBTC;14;4582.604;4269238
NB;NU;DBTC;15;5883.114;5226274
NB;NU;DBTC;16;6288.213;3880591
NB;NU;DBTC;17;6939.728;5601950
NB;NU;DBTC;18;6626.506;5600969
NB;NU;DBTC;19;6578.619;5673747
NB;NU;DBTC;20;5653.131;5422381
NB;NU;DBTC;21;6298.387;5439477
NB;NU;DBTC;22;6294.260;4456802
NB;NU;DBTC;23;6159.208;4902758
NB;NU;DBTC;24;6411.478;5102223
NB;NU;DBTC;25;6670.067;5241826
NB;NU;DBTC;26;6607.635;5261139
NB;NU;DBTC;27;7883.277;5803553
NB;NU;DBTC;28;8524.207;5476462
NB;NU;DBTC;29;7881.389;5749214
NB;NU;DBTC;30;8343.864;5461672
NB;NU;DBTC;31;9991.566;6502774
NB;NU;DBTC;32;9902.993;6558674
NB;NU;DBTC;33;8550.269;5848124
NB;NU;DBTC;34;8560.546;5979318
NB;NU;DBTC;35;7984.220;5876522
NB;NU;DBTC;36;8246.577;6450454
NB;NU;CRDC;1;134.646;30434
NB;NU;CRDC;2;107.717;27195
NB;NU;CRDC;3;79.337;26624
NB;NU;CRDC;4;32.718;17417
NB;NU;CRDC;5;29.768;20618
NB;NU;CRDC;6;35.065;35216
NB;NU;CRDC;7;34.445;17737
NB;NU;CRDC;8;35.926;21283
NB;NU;CRDC;9;35.067;20410
NB;NU;CRDC;10;40.189;26233
NB;NU;CRDC;11;44.085;28631
NB;NU;CRDC;12;47.166;28633
NB;NU;CRDC;13;39.715;24822
NB;NU;CRDC;14;32.741;18204
NB;NU;CRDC;15;42.126;22230
NB;NU;CRDC;16;39.461;41306
NB;NU;CRDC;17;40.083;46137
NB;NU;CRDC;18;39.364;34635
NB;NU;CRDC;19;37.870;26838
NB;NU;CRDC;20;40.839;24431
NB;NU;CRDC;21;43.005;25318
NB;NU;CRDC;22;44.703;27067
NB;NU;CRDC;23;48.497;28802
NB;NU;CRDC;24;52.801;30337
NB;NU;CRDC;25;33.575;24413
NB;NU;CRDC;26;27.619;20881
NB;NU;CRDC;27;28.035;20613
NB;NU;CRDC;28;32.187;23795
NB;NU;CRDC;29;35.027;25867
NB;NU;CRDC;30;34.577;24838
NB;NU;CRDC;31;37.606;25447
NB;NU;CRDC;32;37.476;25539
NB;NU;CRDC;33;38.929;24729
NB;NU;CRDC;34;36.025;27491
NB;NU;CRDC;35;39.946;26269
NB;NU;CRDC;36;40.276;25669
NB;NU;SCLR;1;1119.964;30
NB;NU;SCLR;2;899.280;27
NB;NU;SCLR;3;1001.369;27
NB;NU;SCLR;4;840.711;17
NB;NU;SCLR;5;761.722;21
NB;NU;SCLR;6;910.636;35
NB;NU;SCLR;7;1005.742;18
NB;NU;SCLR;8;967.481;21
NB;NU;SCLR;9;1045.987;20
NB;NU;SCLR;10;943.400;26
NB;NU;SCLR;11;1116.279;29
NB;NU;SCLR;12;1233.345;29
NB;NU;SCLR;13;942.792;25
NB;NU;SCLR;14;812.482;18
NB;NU;SCLR;15;955.227;22
NB;NU;SCLR;16;1000.724;41
NB;NU;SCLR;17;866.961;46
NB;NU;SCLR;18;1062.525;35
NB;NU;SCLR;19;988.621;27
NB;NU;SCLR;20;1012.049;24
NB;NU;SCLR;21;1055.200;25
NB;NU;SCLR;22;1025.653;27
NB;NU;SCLR;23;1158.375;29
NB;NU;SCLR;24;1325.762;30
NB;NU;SCLR;25;885.235;24
NB;NU;SCLR;26;735.044;21
NB;NU;SCLR;27;1005.643;21
NB;NU;SCLR;28;1001.992;24
NB;NU;SCLR;29;795.805;26
NB;NU;SCLR;30;915.713;25
NB;NU;SCLR;31;806.436;25
NB;NU;SCLR;32;919.370;26
NB;NU;SCLR;33;878.095;25
NB;NU;SCLR;34;812.204;27
NB;NU;SCLR;35;858.547;26
NB;NU;SCLR;36;1029.949;26
NB;NU;RTGS;1;2590.105;718
NB;NU;RTGS;2;1898.841;617
NB;NU;RTGS;3;2342.034;719
NB;NU;RTGS;4;2164.873;872
NB;NU;RTGS;5;2325.207;1179
NB;NU;RTGS;6;2746.590;1613
NB;NU;RTGS;7;2301.502;1646
NB;NU;RTGS;8;2668.129;1467
NB;NU;RTGS;9;2594.216;1912
NB;NU;RTGS;10;2834.495;1669
NB;NU;RTGS;11;3544.452;1958
NB;NU;RTGS;12;3633.003;2484
NB;NU;RTGS;13;2388.577;1339
NB;NU;RTGS;14;1844.134;1024
NB;NU;RTGS;15;2642.310;1339
NB;NU;RTGS;16;2897.549;1352
NB;NU;RTGS;17;2318.438;1331
NB;NU;RTGS;18;2627.085;1571
NB;NU;RTGS;19;2271.561;1527
NB;NU;RTGS;20;1975.743;1577
NB;NU;RTGS;21;2741.239;1539
NB;NU;RTGS;22;2023.745;1600
NB;NU;RTGS;23;2043.288;1818
NB;NU;RTGS;24;3135.164;2393
NB;NU;RTGS;25;2416.744;1211
NB;NU;RTGS;26;2331.251;935
NB;NU;RTGS;27;2698.493;1299
NB;NU;RTGS;28;2854.349;1311
NB;NU;RTGS;29;2145.455;1058
NB;NU;RTGS;30;1921.405;1315
NB;NU;RTGS;31;2827.734;1146
NB;NU;RTGS;32;2280.168;1320
NB;NU;RTGS;33;3027.392;1406
NB;NU;RTGS;34;2799.777;1332
NB;NU;RTGS;35;1925.231;1492
NB;NU;RTGS;36;5655.583;1896
NT;NU;DBTC;1;3420.340;4287661
NT;NU;DBTC;2;3205.100;4086159
NT;NU;DBTC;3;3084.602;4020539
NT;NU;DBTC;4;2755.459;3450085
NT;NU;DBTC;5;3267.706;3814328
NT;NU;DBTC;6;2582.365;3365819
NT;NU;DBTC;7;3761.857;4302787
NT;NU;DBTC;8;3949.699;4463641
NT;NU;DBTC;9;3870.489;4391841
NT;NU;DBTC;10;4430.009;4593830
NT;NU;DBTC;11;3782.398;4456038
NT;NU;DBTC;12;4442.766;5266348
NT;NU;DBTC;13;3748.628;4410481
NT;NU;DBTC;14;3203.379;3938120
NT;NU;DBTC;15;3821.711;4388933
NT;NU;DBTC;16;2931.078;4319875
NT;NU;DBTC;17;4317.685;4527451
NT;NU;DBTC;18;4357.104;4745058
NT;NU;DBTC;19;4280.221;4674248
NT;NU;DBTC;20;3795.488;4535387
NT;NU;DBTC;21;4118.135;4894294
NT;NU;DBTC;22;3496.887;4719008
NT;NU;DBTC;23;3794.180;4811575
NT;NU;DBTC;24;4013.602;5652867
NT;NU;DBTC;25;3874.669;5622294
NT;NU;DBTC;26;4005.226;5898323
NT;NU;DBTC;27;4400.459;6241821
NT;NU;DBTC;28;4499.659;6674745
NT;NU;DBTC;29;4368.060;5800411
NT;NU;DBTC;30;4421.151;5725587
NT;NU;DBTC;31;5394.371;6653814
NT;NU;DBTC;32;5684.819;7107576
NT;NU;DBTC;33;4888.379;5474894
NT;NU;DBTC;34;4877.857;5604495
NT;NU;DBTC;35;4722.264;5368724
NT;NU;DBTC;36;5239.602;6332956
NT;NU;CRDC;1;36.079;27724
NT;NU;CRDC;2;29.412;28106
NT;NU;CRDC;3;24.950;25600
NT;NU;CRDC;4;13.170;20032
NT;NU;CRDC;5;15.373;19374
NT;NU;CRDC;6;40.333;20718
NT;NU;CRDC;7;13.380;23682
